y;y0;y1;d;quality
37088;35666;37088;1;9.5
15661;15661;29112;0;3.5
33269;29244;33269;1;7.6
39415;18358;39415;1;8.9
25788;26153;25788;1;7.2
35822;18831;35822;1;8.5
21637;21637;28199;0;0
16937;16937;29056;0;3
17106;17106;25921;0;5.1
23898;23898;22862;0;3.9
31845;25654;31845;1;7.3
14667;14667;19894;0;2.1
16662;16662;32953;0;1.3
24308;24308;26140;0;1.2
14209;14209;24988;0;3.2
36956;34090;36956;1;5.5
35965;23264;35965;1;6.2
25834;25834;25686;0;4.1
21613;21613;31140;0;5.7
25146;25146;34493;0;1.5
35132;27673;35132;1;8.3
26278;26278;31155;0;2.1
32931;25922;32931;1;4.5
33271;20377;33271;1;7.5
35295;25583;35295;1;4.8
18304;18304;28622;0;3.4
30439;26420;30439;1;8.6
32441;24430;32441;1;10
38686;22359;38686;1;5.2
30833;18050;30833;1;6.5
14399;14399;28763;0;1
20574;20574;25449;0;0.5
25877;25877;27244;0;1.9
28953;29165;28953;1;4
39399;25855;39399;1;7.8
16122;16122;31175;0;0.8
31355;23302;31355;1;7.8
20384;20384;27337;0;1.9
31013;25628;31013;1;7.6
28767;17034;28767;1;6.4
31277;19295;31277;1;7.1
35243;20767;35243;1;8.7
38672;27250;38672;1;8.7
23323;23323;36051;0;1.2
25526;25526;19969;0;3.3
31726;24413;31726;1;9.7
32517;27710;32517;1;9.2
20608;20608;25007;0;0.2
24195;24195;32823;0;0.9
31178;17458;31178;1;7.7
35268;22522;35268;1;7.8
35282;23792;35282;1;9.8
28623;28623;26407;0;3.5
34321;28280;34321;1;7.9
24043;29854;24043;1;7.6
38253;26173;38253;1;9.3
33531;24912;33531;1;4.5
17277;17277;27606;0;2.2
26092;26092;33183;0;3.2
23950;23950;32689;0;0.1
22281;22281;35608;0;5.2
20326;20326;29004;0;0.9
37223;32003;37223;1;6.2
27542;25822;27542;1;6.7
28949;25083;28949;1;5
26134;26134;31776;0;2.6
23515;23515;36198;0;4.2
29091;24223;29091;1;8.7
26174;26174;34952;0;1.9
19728;19728;25629;0;4.8
28512;24328;28512;1;8.8
43979;24310;43979;1;8
24502;24502;21935;0;5.2
36234;24530;36234;1;5.6
30453;19858;30453;1;6
17493;17493;34805;0;5.6
35346;28785;35346;1;9.1
30080;24858;30080;1;8.6
41820;28982;41820;1;9.6
24476;24476;29683;0;2.8
44482;28272;44482;1;9.4
35025;25723;35025;1;6
19918;19918;24207;0;3.7
35020;35020;31179;0;5.5
42190;22919;42190;1;7.5
36523;26205;36523;1;5.9
31587;26496;31587;1;9.5
18886;18886;33758;0;1
26159;26159;29682;0;0.9
24563;24563;33245;0;2.9
28694;28694;31046;0;0.9
21975;21975;24756;0;3.3
16070;16070;30844;0;5.5
20603;20603;34023;0;2.7
18722;18722;23028;0;2.8
22763;22763;30712;0;3.2
35330;25168;35330;1;9.9
36723;24939;36723;1;8.4
37890;27310;37890;1;8.9
39526;21635;39526;1;7.7
19631;19631;38261;0;0
13678;13678;31427;0;5.2
16346;16346;23685;0;0.5
17288;17288;30669;0;5.2
31991;27695;31991;1;8
25928;25928;23884;0;4.9
36099;18237;36099;1;6.5
30805;23823;30805;1;6.9
37771;32322;37771;1;9.8
22051;22051;20788;0;2.4
19184;19184;25507;0;5.8
18043;18043;26804;0;6.6
30262;23942;30262;1;9.7
22365;22365;29725;0;5.2
16455;16455;22529;0;0.2
33704;22002;33704;1;7.6
18982;18982;27988;0;1.4
38069;24682;38069;1;9.1
33508;23121;33508;1;5.7
27605;26191;27605;1;8.4
25853;25853;24832;0;3.1
38104;22271;38104;1;8.8
21772;21772;35725;0;2.1
31453;28109;31453;1;7.9
16332;16332;29696;0;1.2
24180;20392;24180;1;5.3
27470;27470;29596;0;2.9
22017;22017;32801;0;0.3
17850;17850;32686;0;0.6
39459;23162;39459;1;9.9
19241;19241;40429;0;2.5
33150;16084;33150;1;5.5
40859;31979;40859;1;8.2
35864;29860;35864;1;4.9
19104;19104;36232;0;2.2
22255;22255;35818;0;1
36231;27055;36231;1;8.2
21488;21488;31822;0;6
42355;27795;42355;1;6.3
22955;22955;26552;0;3.4
30286;26736;30286;1;6.5
20378;20378;22646;0;2.7
20775;20775;26397;0;0.2
26717;26717;30296;0;3.1
14595;14595;25162;0;0.3
31601;24288;31601;1;5.7
39197;17774;39197;1;5.6
20967;20967;26119;0;2.6
38964;20646;38964;1;9.6
38233;26226;38233;1;7.8
33501;16653;33501;1;8.3
28097;25806;28097;1;4.8
28247;28247;35610;0;4.5
20758;20758;29596;0;2.4
33813;29779;33813;1;9
34474;21884;34474;1;8.8
18498;18498;25274;0;4.5
34589;17786;34589;1;6.4
30878;26309;30878;1;5
35058;30789;35058;1;9.9
32023;30139;32023;1;9.4
36097;31533;36097;1;5.3
21682;21682;35379;0;1.2
23179;23179;32215;0;2.8
23837;23837;33516;0;4.4
33392;21713;33392;1;7
19051;19051;30750;0;1.9
45896;26512;45896;1;6.9
21454;21454;28927;0;2.9
13907;13907;34286;0;0.8
19287;19287;30579;0;0.5
19910;19910;28811;0;5.3
37317;19668;37317;1;5.5
25997;24203;25997;1;5.8
36388;26147;36388;1;8.4
20730;20730;31735;0;0.9
24987;24987;28878;0;4.7
22042;22042;30115;0;0.9
24657;24657;24403;0;3.8
25739;25739;27684;0;4
29231;27027;29231;1;7.3
36842;22184;36842;1;7.8
27077;31970;27077;1;9.1
24833;24833;34282;0;5.7
31975;27760;31975;1;8.4
28992;21188;28992;1;4.7
33591;24455;33591;1;7.9
33607;24856;33607;1;6.9
39372;26919;39372;1;9.2
21619;21619;33069;0;0.3
21254;21254;30822;0;1.6
34565;19093;34565;1;6.4
26679;21694;26679;1;4.7
23552;23552;26649;0;2.9
38674;22699;38674;1;8.3
22730;22730;32337;0;1.9
25901;25901;33844;0;2.8
23428;23428;30107;0;3.3
36098;23802;36098;1;7.6
21571;21571;34735;0;0.6
35008;22246;35008;1;5.3
37151;31346;37151;1;5.6
33415;28589;33415;1;8.5
27911;18514;27911;1;3.7
19239;19239;27863;0;0.3
22212;22212;33146;0;2.8
30613;23853;30613;1;6.3
33514;24084;33514;1;5.8
28883;27598;28883;1;8.5
34070;27689;34070;1;9.5
30245;27345;30245;1;7.1
34929;28708;34929;1;9.7
32462;21880;32462;1;9.3
34669;30100;34669;1;7.8
19857;19857;25828;0;4.7
40621;21758;40621;1;9.4
33479;19429;33479;1;4.5
29069;28473;29069;1;8.6
35075;28108;35075;1;8
20116;20116;26257;0;2.4
31932;24313;31932;1;4.3
40980;20935;40980;1;9.2
25303;31936;25303;1;9.2
14573;14573;28791;0;0.1
42896;23372;42896;1;9.8
29894;26057;29894;1;4.1
24698;24698;27882;0;2.9
38737;33571;38737;1;5.6
30273;30273;35589;0;1.4
31902;22479;31902;1;6
38228;26031;38228;1;9.1
25338;25338;32466;0;4.1
32567;23157;32567;1;7.6
19480;19480;34096;0;3
28061;35517;28061;1;7.6
34292;19822;34292;1;5.5
22100;22100;22167;0;1.7
34552;24547;34552;1;6
22909;26415;22909;1;5.7
32784;23867;32784;1;6.4
32163;25710;32163;1;8.6
35492;22015;35492;1;6.2
30431;30431;33801;0;3.6
37224;20498;37224;1;8.8
21175;21175;34159;0;6.3
19330;19330;35305;0;1.4
20506;20506;28230;0;0.1
22369;22369;32280;0;5.1
37304;19859;37304;1;8.8
19898;19898;28694;0;3.3
21521;21521;26230;0;0.8
26444;24766;26444;1;9.8
19724;19724;33346;0;0.6
36884;16934;36884;1;7.4
32361;23370;32361;1;9
23426;23426;29772;0;2.9
33652;22184;33652;1;7.7
28215;28215;24854;0;3.8
18243;18243;25929;0;2.8
19064;19064;36063;0;2.2
25047;25047;29171;0;3.4
18926;18926;28862;0;1.6
34851;27377;34851;1;8.1
35505;18751;35505;1;9.5
26740;20578;26740;1;8.6
39492;22706;39492;1;8.6
36538;22822;36538;1;4.8
26392;26392;30120;0;1.5
25023;25023;31468;0;2.5
23837;23837;21351;0;3.4
31627;19014;31627;1;3.4
19635;19635;27622;0;2.3
25746;25746;32112;0;6.7
24962;24962;24602;0;3.2
21114;21114;27135;0;4.3
23266;23266;32415;0;2.8
26080;26080;20009;0;1.6
31924;20408;31924;1;9.2
25738;25738;33556;0;1.8
27737;23748;27737;1;4
29394;26381;29394;1;4.9
32383;26865;32383;1;8.4
23963;19791;23963;1;5
21663;21663;27825;0;3.6
16749;16749;32554;0;3.1
32610;32610;32898;0;3.1
34565;24729;34565;1;4.3
27975;22566;27975;1;7.2
35550;16172;35550;1;5.8
39164;18015;39164;1;9.2
31101;20649;31101;1;6.9
26105;26105;30607;0;5.6
32181;30001;32181;1;9.5
22134;22134;34753;0;0.9
36105;24641;36105;1;9.9
35854;26940;35854;1;7.4
41900;33165;41900;1;7
27300;29558;27300;1;8.9
19978;19978;29250;0;1.9
19518;19518;29131;0;3.7
34182;26608;34182;1;7.7
32644;21955;32644;1;8.9
23973;23973;31709;0;1.2
19237;19237;24535;0;2.6
36718;29129;36718;1;9.3
33982;25110;33982;1;7.2
34505;34505;27547;0;2
22387;22387;26779;0;5
29616;19739;29616;1;6.2
26280;21179;26280;1;4.9
35552;28765;35552;1;9.7
20230;20230;32827;0;5.5
35291;28632;35291;1;7.6
22165;22165;29552;0;2.7
22418;22418;34315;0;5.1
25424;25424;32868;0;2
34797;22644;34797;1;7.4
21801;21801;28148;0;2.6
33373;28582;33373;1;9.5
23323;23323;27090;0;4.2
23635;23635;19350;0;1.9
34589;18253;34589;1;8.4
37280;21191;37280;1;7.3
17923;17923;36725;0;0.6
38291;21354;38291;1;9.1
19608;19608;31300;0;1.6
22677;22677;39436;0;3
36667;16119;36667;1;7.8
30295;21178;30295;1;7
21278;21278;25054;0;0.1
25094;25094;29984;0;4.7
24671;24671;32483;0;3.8
38828;24030;38828;1;5.4
27891;27891;25373;0;1.8
26563;28040;26563;1;8.6
36379;23612;36379;1;9
20874;20874;24060;0;4.4
28868;28868;27172;0;6.9
19016;19016;27701;0;4.4
23853;23853;22520;0;3.1
33008;26347;33008;1;3.5
30954;32429;30954;1;4.3
27433;27433;32867;0;2
13565;13565;20126;0;0.7
21402;21402;31316;0;0.1
16435;16435;29040;0;0.1
15567;15567;24827;0;2.4
33887;26430;33887;1;8.9
44977;26893;44977;1;9.6
16729;16729;35009;0;1
31430;26506;31430;1;4.7
18616;18616;31636;0;3.3
22720;22720;24618;0;1
35482;21892;35482;1;5.1
18537;18537;35063;0;2.8
24907;24907;27986;0;3.5
18754;18754;41543;0;0.8
21367;21367;30138;0;6.6
18563;18563;32533;0;0.7
18906;18906;29663;0;3.2
33375;25451;33375;1;8.2
24911;24911;33003;0;6
23159;23774;23159;1;3.9
28779;28779;30636;0;0.6
33971;21473;33971;1;7.5
33131;12861;33131;1;7.8
19612;19612;28844;0;2.7
37087;27968;37087;1;6.2
15145;15145;35763;0;0.7
23493;23493;33597;0;5.5
22561;22561;40527;0;2.8
31128;26096;31128;1;9.7
9428;9428;26805;0;2.1
17601;17601;19665;0;1.1
19286;19286;35223;0;1.8
31009;23131;31009;1;8.8
22424;22424;28345;0;4.9
36907;21636;36907;1;6
37946;19604;37946;1;8.4
26605;26605;30241;0;3.8
33640;30989;33640;1;5.2
20908;20908;27025;0;0.6
17245;17245;32964;0;0.2
12405;12405;33052;0;1.6
32067;16877;32067;1;9.7
39999;28298;39999;1;7.2
28967;28707;28967;1;8.8
24630;24630;26939;0;4.5
37764;20430;37764;1;9.9
17720;17720;31597;0;3.1
13755;13755;30909;0;4
27130;27130;25724;0;6.2
37137;24883;37137;1;9.8
23548;23548;27244;0;2.7
30347;26366;30347;1;5.9
24030;24030;31811;0;5
18647;18647;39987;0;3.5
20310;20310;24407;0;1.9
19924;19924;33378;0;2
18706;18706;34625;0;2.4
24395;24395;35496;0;0.7
33247;18510;33247;1;4.7
34721;23494;34721;1;8.5
27970;27970;31983;0;5.5
34534;24818;34534;1;9
21287;21287;32450;0;2.4
33678;26724;33678;1;8.7
33958;26663;33958;1;5.4
27475;26359;27475;1;7.6
18891;18891;30883;0;5.8
35963;17673;35963;1;6.1
36143;23969;36143;1;4.7
25174;26560;25174;1;6
32652;18971;32652;1;8.8
28406;26022;28406;1;9.8
42750;27468;42750;1;9.5
24051;24051;29975;0;3.3
24367;24367;28926;0;2.3
19136;19136;25914;0;2.5
34226;22337;34226;1;6.4
31645;22150;31645;1;6.6
37721;23442;37721;1;3.7
15028;15028;32077;0;2.8
33258;18802;33258;1;7.4
21470;21470;40419;0;1
31391;22544;31391;1;6.1
14966;14966;32612;0;1.8
20598;20598;35050;0;0.4
37908;25950;37908;1;6.9
24931;24931;30522;0;6.3
36019;22094;36019;1;9.7
35408;25289;35408;1;7
36984;23169;36984;1;9.4
34521;28208;34521;1;8.6
25651;25651;31605;0;1.3
23258;23258;26480;0;1
23335;23335;26236;0;5.7
31721;23369;31721;1;9.6
36720;23967;36720;1;9.8
20138;20138;34100;0;1.7
30459;30497;30459;1;9.2
30112;21620;30112;1;8.8
33075;28199;33075;1;8.3
35738;27880;35738;1;8.8
18756;18756;17347;0;5.8
21836;21836;29302;0;1.1
34232;21845;34232;1;8.9
16007;16007;26582;0;1.9
35119;28784;35119;1;8.6
22536;22536;37248;0;1.5
24233;23109;24233;1;4.2
36678;21576;36678;1;7
27788;27788;26550;0;2.1
27857;21494;27857;1;4.5
25003;25003;22697;0;3.9
31965;19721;31965;1;7.5
23968;23968;38411;0;0.8
24858;24858;27117;0;2.2
29603;31544;29603;1;8.1
30801;22676;30801;1;4.4
29149;19536;29149;1;4.6
19523;19523;32062;0;1.5
20251;20251;26297;0;0.1
15501;15501;34187;0;5.5
21254;21254;26114;0;1.4
27464;27464;24350;0;4.4
21191;21191;35362;0;6.5
31152;27894;31152;1;7.2
34649;27060;34649;1;8.5
32768;22072;32768;1;9.1
24381;24381;31032;0;6.5
27780;27780;32651;0;3.9
14515;14515;25129;0;1.3
33957;27297;33957;1;5.4
21856;21856;30319;0;2.3
34559;33917;34559;1;7.9
39236;24276;39236;1;10
25246;25246;33191;0;4.3
36063;21755;36063;1;9.2
23413;23413;32267;0;0.2
31072;20004;31072;1;6.3
33601;19517;33601;1;5
18879;18879;26305;0;4.6
42535;18863;42535;1;8.7
20323;20323;33397;0;4.8
36052;22108;36052;1;5.4
32908;29183;32908;1;7.9
36157;25767;36157;1;7.1
23024;23024;35922;0;4.1
32228;27523;32228;1;7.4
19432;19432;27681;0;2.9
23679;23679;34703;0;1.5
22837;22837;29786;0;3.9
30705;25372;30705;1;8.3
31485;16366;31485;1;5.1
17614;17614;31829;0;1.6
34866;24972;34866;1;8.3
16401;16401;30467;0;1.1
25909;25909;29289;0;0.1
35942;28210;35942;1;8.5
33099;30233;33099;1;9.7
14282;14282;30506;0;3.5
29169;19615;29169;1;5.7
41595;32239;41595;1;6.5
38608;21349;38608;1;6.6
38653;28023;38653;1;8.4
38045;18205;38045;1;7.4
38239;24098;38239;1;5.3
18047;18047;31976;0;2.6
21774;21774;26862;0;0.5
16806;16806;29686;0;1.3
22281;22281;38121;0;3.2
24932;24932;24652;0;1.6
39328;18301;39328;1;8
34415;32052;34415;1;7.1
27937;22466;27937;1;7.4
33640;17667;33640;1;7.4
26507;26507;32882;0;3.8
20490;20490;31011;0;1.1
35146;24460;35146;1;5
22921;22921;34120;0;4.6
17809;17809;33088;0;4.8
23970;23970;24837;0;0.7
39809;29144;39809;1;8.2
34937;21462;34937;1;6.5
26377;26377;32780;0;4.6
17997;17997;30369;0;3
21203;21203;28838;0;5.5
14034;14034;33515;0;2.1
29166;26661;29166;1;7.1
29716;21580;29716;1;6.1
21126;21126;31102;0;1.8
34120;27550;34120;1;8.7
23852;23852;34551;0;3.5
20576;20576;27730;0;0.5
21859;21859;24768;0;1.4
27011;27011;32503;0;3.1
34413;25071;34413;1;4
31818;30210;31818;1;9.7
22794;22794;33555;0;1.6
33478;18778;33478;1;7.1
18773;18773;27359;0;0
38431;30424;38431;1;10
28855;24046;28855;1;8.7
24536;24536;34254;0;0.8
40216;24754;40216;1;8.9
34795;17767;34795;1;5.6
24326;24326;33853;0;3.5
20432;20432;34000;0;1.8
41434;28638;41434;1;9.1
39910;26525;39910;1;8.8
24057;24057;21757;0;3.4
42941;24074;42941;1;9.1
32719;29524;32719;1;9.6
29569;22726;29569;1;6.8
24357;24357;26136;0;2.9
35239;29405;35239;1;9.5
28547;24805;28547;1;8.4
39809;23436;39809;1;8.3
29705;29705;23939;0;4.6
25080;25080;30451;0;0.7
22098;22098;31727;0;5.5
15865;15865;34349;0;4
36316;19131;36316;1;4
37305;24490;37305;1;8.5
21815;21815;32929;0;1
23793;23793;31613;0;0.1
36357;21679;36357;1;4.8
37777;29686;37777;1;6.3
14857;14857;33867;0;0.3
33647;26305;33647;1;3.3
35616;31207;35616;1;5.2
26446;26446;35307;0;3.4
35118;19676;35118;1;6.6
21442;21442;29890;0;1.3
23676;23676;34653;0;0.6
26306;24905;26306;1;6.4
22398;22398;29779;0;2.9
24965;24965;27910;0;6.1
34795;20077;34795;1;5
34749;24896;34749;1;7.2
39701;30236;39701;1;8.7
35712;15320;35712;1;6.5
24907;24907;31774;0;4.4
30212;30552;30212;1;6.7
26479;26479;33211;0;3.7
38490;21930;38490;1;7
38922;13805;38922;1;4.1
10436;10436;28602;0;2.6
21248;21248;39023;0;4.3
28477;24703;28477;1;8.5
40931;27095;40931;1;7.5
35196;26494;35196;1;8.6
32556;22809;32556;1;7
23805;23805;31921;0;5.3
23863;23863;33421;0;3.5
31141;26644;31141;1;3.9
19801;19801;26848;0;1.8
27176;27176;26621;0;5.3
17184;17184;33262;0;3.2
34870;30844;34870;1;8.3
19120;19120;24640;0;0.4
20072;20072;37406;0;3
28190;28190;33067;0;4.5
36423;26317;36423;1;8
34691;21993;34691;1;7.8
26693;22523;26693;1;7.6
33792;19917;33792;1;6.6
19058;19058;28180;0;0.2
20311;20311;30105;0;2.2
26884;26884;36365;0;2.5
34285;20549;34285;1;6.6
20361;20361;29578;0;1
23999;23999;35855;0;1.2
37188;22653;37188;1;8.8
31921;18136;31921;1;4.5
26039;26039;32265;0;1.5
25096;25096;34222;0;2.8
22864;22864;33253;0;3.4
31083;26115;31083;1;7.4
39288;29560;39288;1;4.1
22632;19151;22632;1;6
36056;13827;36056;1;8.8
19903;19903;21577;0;3.3
29406;29019;29406;1;7.1
34139;26857;34139;1;6.9
37494;17811;37494;1;4.6
24223;24223;35773;0;5.5
20624;20624;22493;0;2.4
29649;33649;29649;1;7.8
32638;23095;32638;1;6.9
35450;28722;35450;1;9
12116;12116;31525;0;4.6
32315;27173;32315;1;6.2
24557;24557;16850;0;0
20170;20170;22274;0;4.5
33508;27836;33508;1;8.3
37103;25451;37103;1;8.3
26447;26447;25886;0;6.8
42614;34511;42614;1;8.3
21793;21793;21865;0;3.3
22811;22811;27676;0;2.2
31951;26465;31951;1;5.6
15359;15359;30042;0;2.8
26546;26546;26302;0;2.3
30790;28889;30790;1;8.2
34560;27729;34560;1;9.8
26181;21611;26181;1;6.8
22084;22084;26017;0;5.5
24568;24568;31130;0;2.5
28358;26450;28358;1;9.2
31565;21128;31565;1;8.2
33051;24689;33051;1;9.1
27231;18894;27231;1;7.4
23953;23953;30097;0;2.4
34421;23535;34421;1;9.2
22281;22281;26117;0;2.5
23038;23038;28192;0;4.8
26679;30946;26679;1;6.1
25258;25258;28366;0;0.4
25814;25814;28873;0;3.5
34310;29175;34310;1;6.6
24705;24337;24705;1;8.7
37115;23879;37115;1;8.8
29948;29948;34634;0;5.7
20854;20854;34329;0;2.2
38983;22871;38983;1;7
16647;16647;31143;0;1.4
18847;18847;27743;0;0.4
30257;23250;30257;1;6.4
24589;24589;28301;0;2.5
22576;22576;31830;0;3.4
29566;21193;29566;1;6.1
30521;28466;30521;1;5.6
22721;23936;22721;1;6.7
23193;23193;36617;0;3.2
26808;26808;28169;0;1.7
18217;18217;32194;0;0.8
38624;29835;38624;1;5.1
39789;26568;39789;1;9.5
18749;18749;29536;0;3.6
31564;24944;31564;1;5.8
37206;30276;37206;1;7.9
31188;29137;31188;1;7.4
26974;25413;26974;1;6.2
40390;18239;40390;1;8.8
35083;20949;35083;1;5.1
38053;26391;38053;1;7.2
31271;26881;31271;1;8.6
39792;23528;39792;1;7.3
23213;23213;30705;0;4.4
17371;17371;24503;0;0.8
27657;27657;22656;0;5.3
36108;28392;36108;1;7.3
35666;32238;35666;1;5.1
34480;24218;34480;1;9.8
37282;24838;37282;1;5.6
18449;18449;25958;0;5.7
29073;17713;29073;1;6.9
17475;17475;35998;0;2.1
40253;28583;40253;1;8.1
35846;22440;35846;1;7.8
29933;23795;29933;1;6.2
37371;24943;37371;1;8.9
34379;19286;34379;1;5.9
34480;26140;34480;1;9
24867;24867;25691;0;4.6
35886;34043;35886;1;6.6
33887;26132;33887;1;8.7
26658;26658;24962;0;3.9
35504;18991;35504;1;7.2
31287;24320;31287;1;6.2
16003;16003;33971;0;3.8
20508;20508;32560;0;2.6
33119;29850;33119;1;6.4
35460;27751;35460;1;9.4
21121;21121;30511;0;2.2
35360;21414;35360;1;7
30374;30374;29072;0;3.5
33492;22473;33492;1;8.7
20968;20968;21864;0;0.1
32949;18178;32949;1;8.9
20191;20191;26043;0;2.2
23086;23086;26268;0;4.6
46302;18178;46302;1;6.8
34582;28014;34582;1;7.4
36014;29010;36014;1;9.9
28186;20079;28186;1;5.3
12540;12540;24914;0;0.2
21013;21013;28366;0;4
34861;25550;34861;1;5.6
21823;21823;32287;0;0.1
20227;20227;32673;0;2.2
20382;20382;38251;0;2.8
26492;26492;28545;0;4.2
26293;26293;30228;0;5.1
32669;26099;32669;1;7.8
25960;22783;25960;1;8.6
25885;25885;32451;0;1.6
22464;22464;30053;0;0.5
9598;9598;37976;0;1.7
18790;18790;26483;0;1.8
35330;35330;20217;0;4.9
38120;23723;38120;1;8.3
15465;15465;31044;0;0.6
28395;27828;28395;1;7.9
22585;22585;32039;0;0.5
26686;23308;26686;1;6.2
20471;20471;26681;0;3.5
24310;24310;31531;0;2.3
24835;24835;27343;0;3.5
35072;27556;35072;1;8.8
25865;25865;27498;0;0.6
26511;26511;29184;0;1
21784;21784;33921;0;1.3
20259;20259;28615;0;4.9
36346;30095;36346;1;5.2
30680;20896;30680;1;7.8
15707;15707;29270;0;0.8
21675;21675;25389;0;1.9
31509;27121;31509;1;9.1
35213;24425;35213;1;6.6
15361;15361;33416;0;0.2
21849;21849;38384;0;1.8
24750;24750;30004;0;1.6
35251;22389;35251;1;5.5
25285;23369;25285;1;6
23524;23524;30728;0;1.4
21354;21354;31894;0;1.4
34498;24996;34498;1;8.1
24188;24188;33609;0;4.1
23571;23571;33608;0;2.2
20975;20975;34721;0;2
32623;27344;32623;1;9.1
39166;21068;39166;1;7.4
21553;21553;34261;0;2.8
34772;30381;34772;1;6.7
25725;25725;28813;0;3.1
31730;28569;31730;1;7.9
32460;31872;32460;1;9.1
31270;27564;31270;1;6.4
39956;23002;39956;1;9.9
35906;32957;35906;1;9.8
24323;24323;24506;0;3.9
31404;31404;29648;0;4.7
31818;24982;31818;1;8.2
32213;19558;32213;1;5.8
23952;23952;27467;0;2.5
26444;26444;26203;0;0.6
33331;19536;33331;1;4.7
16381;16381;27750;0;3.7
16919;16919;32485;0;5.1
29153;25876;29153;1;8.3
35097;23051;35097;1;9.5
33913;24379;33913;1;5.3
33030;26490;33030;1;9.2
37577;29846;37577;1;9.6
35571;32580;35571;1;9.6
38485;28001;38485;1;9.8
27667;22104;27667;1;8.9
21937;21937;35012;0;2.2
23700;23700;34663;0;1.9
15976;15976;35711;0;0.2
17437;17437;34326;0;1.5
37315;21957;37315;1;8.7
25820;25820;33230;0;4
38848;26920;38848;1;9.7
40939;25615;40939;1;9.1
33485;28249;33485;1;8.5
31697;31697;28543;0;2.2
32524;25766;32524;1;4.2
31909;26232;31909;1;9.7
32320;22662;32320;1;5.8
29730;31663;29730;1;4.7
41473;19323;41473;1;6.7
26349;26349;28984;0;3.5
38286;29802;38286;1;7
21984;21984;29986;0;4.5
28783;21226;28783;1;6.5
39148;21917;39148;1;6.1
20661;20661;32353;0;2.7
35661;28743;35661;1;9.3
27699;27699;29673;0;2.8
34517;24787;34517;1;8.4
33237;30922;33237;1;6.2
32998;23884;32998;1;7.1
26569;26569;32141;0;2.4
39424;30118;39424;1;8.3
36452;25627;36452;1;7
41509;25993;41509;1;6
31347;20862;31347;1;6.7
19800;19800;28305;0;1.1
20347;20347;29488;0;3.1
37915;24506;37915;1;7.4
23027;23027;27474;0;4.2
40322;25795;40322;1;8.1
42034;18564;42034;1;5.1
35787;27866;35787;1;6.9
40825;27411;40825;1;9.8
21590;21590;26277;0;3.4
29026;29026;30527;0;2.2
39746;22907;39746;1;8
13526;13526;30632;0;2.9
31036;31036;29800;0;1
42260;24228;42260;1;9.5
36309;26669;36309;1;9.9
23630;23630;24469;0;0.6
22714;22714;30724;0;2.5
41080;30245;41080;1;8.7
23609;23609;32363;0;2.1
20733;20733;30023;0;0.6
37907;25563;37907;1;9.5
32623;20996;32623;1;6.8
28234;28234;29246;0;3.3
38727;26284;38727;1;5.1
24932;24932;28553;0;2.1
16405;16405;33911;0;3.6
17962;17962;26638;0;1.7
21048;21048;30865;0;1.7
35975;24726;35975;1;8.8
34075;24451;34075;1;6.4
30140;22909;30140;1;6.7
23058;23058;26435;0;0.3
18226;18226;26317;0;1.4
39218;24837;39218;1;5.4
24060;24060;25180;0;1.4
19127;19127;25851;0;3.1
31713;20727;31713;1;8
39476;32050;39476;1;8.8
21021;21021;33101;0;2.9
38354;23587;38354;1;9.3
19941;19941;35808;0;2.3
21171;21171;35317;0;2.3
45251;20744;45251;1;4.6
22569;22569;27945;0;4
18835;18835;28326;0;0.2
26390;26390;33091;0;5.5
27514;27514;33098;0;0.7
40261;27170;40261;1;8.6
29084;29084;33772;0;6.4
26632;20702;26632;1;9
20381;20381;29066;0;0.5
37698;29605;37698;1;9
24256;24256;27675;0;5.2
27173;27173;14186;0;3.7
31214;19420;31214;1;3.6
35619;21692;35619;1;7.3
36370;29257;36370;1;9.2
33628;28910;33628;1;8.2
25463;25463;28619;0;2.3
36052;28870;36052;1;9.5
16160;16160;30873;0;2.8
21864;21864;23952;0;1.9
41542;24212;41542;1;4.3
34677;29488;34677;1;9.9
36528;21379;36528;1;5.8
33341;23893;33341;1;7.6
19974;19974;33084;0;1.8
37557;25102;37557;1;8.5
37692;22981;37692;1;8
17988;17988;31299;0;1.4
38402;16235;38402;1;6
17501;17501;31685;0;3.2
35160;19848;35160;1;5.1
20945;20945;32559;0;4.7
37839;30008;37839;1;8.1
25418;25418;28985;0;2.2
30985;23088;30985;1;8.7
23029;23029;32516;0;2.8
24860;24860;35748;0;1.8
19419;19419;32753;0;1.3
28745;28745;27286;0;2.6
28136;32198;28136;1;5.5
19624;19624;27824;0;1.4
32347;18568;32347;1;8.9
34717;25897;34717;1;7
24624;24624;31429;0;2.8
30592;23890;30592;1;5.7
20982;20982;29549;0;0.3
21077;21077;21373;0;1.3
37717;24318;37717;1;6.9
24943;24943;29032;0;4.3
38957;20909;38957;1;6.9
37208;20522;37208;1;6.8
32328;19430;32328;1;7
20179;20179;32041;0;2.9
33135;28776;33135;1;7.3
20274;20274;27252;0;2.9
13596;13596;41625;0;0
21740;21740;28022;0;1.2
36018;27503;36018;1;9.7
25273;25273;26150;0;2.5
32732;21474;32732;1;6.8
38585;25284;38585;1;8
40121;23663;40121;1;6.5
18734;18734;29525;0;0.6
11067;11067;29129;0;1.2
29850;29850;27441;0;6.7
33126;30421;33126;1;6.7
23056;23056;34033;0;2.5
23727;23727;28013;0;2.3
26511;25903;26511;1;8.6
34899;26215;34899;1;5.8
23524;23524;34202;0;5.9
